# z = [0] + np.logspace(-8, 2, 40001)
# z efunc(z) comoving_radial_distance(z) [Mpc/h]
0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000021e-08 1.000000004728474057e+00 2.998006955070475871e-05
1.000575811989361536e-08 1.000000004731196990e+00 2.999733292272674465e-05
1.001151955538168219e-08 1.000000004733921255e+00 3.001460561479044436e-05
1.001728430837339972e-08 1.000000004736647075e+00 3.003188829235755534e-05
1.002305238077900426e-08 1.000000004739374448e+00 3.004918095542808776e-05
1.002882377450983559e-08 1.000000004742103377e+00 3.006648360400203485e-05
1.003459849147839319e-08 1.000000004744834081e+00 3.008379623450165141e-05
1.004037653359821547e-08 1.000000004747566118e+00 3.010111885408575837e-05
1.004615790278394597e-08 1.000000004750299709e+00 3.011845145916995962e-05
1.005194260095138957e-08 1.000000004753035077e+00 3.013579404617983373e-05
1.005773063001739176e-08 1.000000004755771998e+00 3.015314662227087109e-05
1.006352199189990481e-08 1.000000004758510253e+00 3.017050918028757115e-05
1.006931668851804396e-08 1.000000004761250505e+00 3.018788172738544800e-05
1.007511472179197172e-08 1.000000004763991868e+00 3.020526425641230792e-05
1.008091609364295235e-08 1.000000004766735229e+00 3.022265677451701750e-05
1.008672080599341978e-08 1.000000004769479922e+00 3.024005927454739994e-05
1.009252886076683363e-08 1.000000004772226170e+00 3.025747176008451402e-05
1.009834025988784136e-08 1.000000004774974194e+00 3.027489423470279813e-05
1.010415500528213762e-08 1.000000004777723772e+00 3.029232735670514242e-05
1.010997309887652716e-08 1.000000004780474683e+00 3.030976979874919029e-05
1.011579454259898270e-08 1.000000004783227370e+00 3.032722289533943625e-05
1.012161933837852913e-08 1.000000004785981611e+00 3.034468530123481968e-05
1.012744748814530142e-08 1.000000004788737407e+00 3.036215836525415316e-05
1.013327899383060583e-08 1.000000004791494979e+00 3.037964141835466006e-05
1.013911385736679913e-08 1.000000004794253661e+00 3.039713378791579482e-05
1.014495208068735314e-08 1.000000004797014341e+00 3.041463680844538585e-05
1.015079366572691096e-08 1.000000004799776576e+00 3.043215047994010262e-05
1.015663861442117284e-08 1.000000004802540365e+00 3.044967347147652976e-05
1.016248692870694910e-08 1.000000004805305709e+00 3.046720644851305120e-05
1.016833861052222794e-08 1.000000004808072829e+00 3.048475007651801875e-05
1.017419366180605639e-08 1.000000004810841281e+00 3.050230369002641112e-05
1.018005208449858989e-08 1.000000004813611287e+00 3.051986728903821139e-05
1.018591388054117004e-08 1.000000004816383292e+00 3.053744087355343988e-05
1.019177905187618898e-08 1.000000004819156407e+00 3.055502443999433444e-05
1.019764760044716381e-08 1.000000004821931299e+00 3.057261866097810333e-05
1.020351952819878621e-08 1.000000004824707966e+00 3.059022286746196991e-05
1.020939483707680833e-08 1.000000004827486189e+00 3.060783705945590205e-05
1.021527352902810231e-08 1.000000004830265743e+00 3.062546123694993188e-05
1.022115560600072482e-08 1.000000004833047074e+00 3.064309606183132531e-05
1.022704106994378965e-08 1.000000004835829737e+00 3.066074021033219125e-05
1.023292992280753558e-08 1.000000004838614620e+00 3.067839500979817953e-05
1.023882216654338589e-08 1.000000004841400614e+00 3.069606046023262409e-05
1.024471780310382266e-08 1.000000004844188384e+00 3.071373522712769652e-05
1.025061683444245460e-08 1.000000004846977708e+00 3.073142064856565004e-05
1.025651926251407824e-08 1.000000004849768587e+00 3.074911605193259001e-05
1.026242508927455220e-08 1.000000004852561242e+00 3.076682210983577712e-05
1.026833431668086175e-08 1.000000004855355451e+00 3.078453815324901625e-05
1.027424694669117996e-08 1.000000004858151215e+00 3.080226417858460787e-05
1.028016298126472548e-08 1.000000004860948533e+00 3.082000019300468310e-05
1.028608242236192794e-08 1.000000004863747405e+00 3.083774685480881512e-05
1.029200527194428568e-08 1.000000004866548053e+00 3.085550349854193359e-05
1.029793153197442369e-08 1.000000004869350256e+00 3.087327080039237154e-05
1.030386120441615805e-08 1.000000004872154014e+00 3.089104741871007809e-05
1.030979429123438023e-08 1.000000004874959769e+00 3.090883535702906322e-05
1.031573079439510332e-08 1.000000004877766635e+00 3.092663261181531018e-05
